d4_f100 - Dämpfung: 4, Motorfreq.: 100
Zeit (ms)	Ausschlag Rad (Grad)	Null Exzenter
210234,4	15,75	0
210250,0	15,75	0
210265,6	15,75	0
210281,2	15,75	0
210296,9	15,75	0
210312,5	15,75	0
210328,1	15,75	0
210343,8	15,75	0
210359,4	15,75	0
210375,0	15,75	0
210390,6	16,50	0
210406,2	16,50	0
210421,9	16,50	0
210437,5	16,50	0
210453,1	16,50	0
210468,8	16,50	0
210484,4	16,50	0
210500,0	16,50	0
210515,6	16,50	0
210531,2	16,50	0
210546,9	16,50	0
210562,5	16,50	0
210578,1	16,50	0
210593,8	16,50	0
210609,4	16,50	0
210625,0	16,50	0
210640,6	16,50	0
210656,2	16,50	0
210671,9	16,50	0
210687,5	16,50	0
210703,1	16,50	0
210718,8	16,50	0
210734,4	16,50	0
210750,0	16,50	0
210765,6	16,50	0
210781,2	16,50	0
210796,9	16,50	0
210812,5	16,50	0
210828,1	16,50	0
210843,8	16,50	0
210859,4	16,50	0
210875,0	16,50	0
210890,6	16,50	0
210906,2	16,50	0
210921,9	16,50	0
210937,5	16,50	0
210953,1	16,50	0
210968,8	16,50	0
210984,4	16,50	0
211000,0	16,50	0
211015,6	16,50	0
211031,2	16,50	0
211046,9	15,75	0
211062,5	15,75	0
211078,1	15,75	0
211093,8	15,75	0
211109,4	15,75	0
211125,0	15,75	0
211140,6	15,75	0
211156,2	15,75	0
211171,9	15,75	0
211187,5	15,75	0
211203,1	15,75	0
211218,8	15,00	0
211234,4	15,00	0
211250,0	15,00	0
211265,6	15,00	0
211281,2	15,00	0
211296,9	15,00	0
211312,5	15,00	0
211328,1	14,25	0
211343,8	14,25	0
211359,4	14,25	0
211375,0	14,25	0
211390,6	14,25	0
211406,2	14,25	0
211421,9	14,25	0
211437,5	13,50	0
211453,1	13,50	0
211468,8	13,50	0
211484,4	13,50	0
211500,0	13,50	0
211515,6	13,50	0
211531,2	12,75	0
211546,9	12,75	0
211562,5	12,75	0
211578,1	12,75	0
211593,8	12,75	0
211609,4	12,75	0
211625,0	12,00	0
211640,6	12,00	0
211656,2	12,00	0
211671,9	12,00	0
211687,5	12,00	0
211703,1	11,25	0
211718,8	11,25	0
211734,4	11,25	0
211750,0	11,25	0
211765,6	11,25	0
211781,2	10,50	0
211796,9	10,50	0
211812,5	10,50	0
211828,1	10,50	0
211843,8	10,50	0
211859,4	9,75	0
211875,0	9,75	0
211890,6	9,75	0
211906,2	9,75	0
211921,9	9,00	0
211937,5	9,00	0
211953,1	9,00	0
211968,8	9,00	0
211984,4	9,00	0
212000,0	8,25	0
212015,6	8,25	0
212031,2	8,25	0
212046,9	8,25	0
212062,5	8,25	0
212078,1	7,50	0
212093,8	7,50	0
212109,4	7,50	0
212125,0	7,50	0
212140,6	6,75	0
212156,2	6,75	0
212171,9	6,75	0
212187,5	6,75	0
212203,1	6,75	0
212218,8	6,00	0
212234,4	6,00	0
212250,0	6,00	0
212265,6	6,00	0
212281,2	5,25	0
212296,9	5,25	0
212312,5	5,25	0
212328,1	5,25	0
212343,8	5,25	0
212359,4	4,50	0
212375,0	4,50	0
212390,6	4,50	0
212406,2	4,50	0
212421,9	3,75	0
212437,5	3,75	0
212453,1	3,75	0
212468,8	3,75	0
212484,4	3,75	0
212500,0	3,00	0
212515,6	3,00	0
212531,2	3,00	0
212546,9	3,00	0
212562,5	2,25	0
212578,1	2,25	0
212593,8	2,25	0
212609,4	2,25	0
212625,0	2,25	0
212640,6	1,50	0
212656,2	1,50	0
212671,9	1,50	0
212687,5	1,50	0
212703,1	1,50	0
212718,8	0,75	0
212734,4	0,75	0
212750,0	0,75	0
212765,6	0,00	0
212781,2	0,00	0
212796,9	-0,75	0
212812,5	-0,75	0
212828,1	-0,75	0
212843,8	-0,75	0
212859,4	-0,75	0
212875,0	-1,50	0
212890,6	-1,50	0
212906,2	-1,50	0
212921,9	-1,50	0
212937,5	-1,50	0
212953,1	-1,50	0
212968,8	-2,25	0
212984,4	-2,25	0
213000,0	-2,25	0
213015,6	-2,25	0
213031,2	-2,25	0
213046,9	-3,00	0
213062,5	-3,00	0
213078,1	-3,00	0
213093,8	-3,00	0
213109,4	-3,00	0
213125,0	-3,00	0
213140,6	-3,75	0
213156,2	-3,75	0
213171,9	-3,75	0
213187,5	-3,75	0
213203,1	-3,75	0
213218,8	-3,75	0
213234,4	-4,50	0
213250,0	-4,50	0
213265,6	-4,50	0
213281,2	-4,50	0
213296,9	-4,50	0
213312,5	-4,50	0
213328,1	-4,50	0
213343,8	-5,25	0
213359,4	-5,25	0
213375,0	-5,25	0
213390,6	-5,25	0
213406,2	-5,25	0
213421,9	-5,25	0
213437,5	-5,25	0
213453,1	-6,00	0
213468,8	-6,00	0
213484,4	-6,00	0
213500,0	-6,00	0
213515,6	-6,00	0
213531,2	-6,00	0
213546,9	-6,00	0
213562,5	-6,00	0
213578,1	-6,75	0
213593,8	-6,75	0
213609,4	-6,75	0
213625,0	-6,75	0
213640,6	-6,75	0
213656,2	-6,75	0
213671,9	-6,75	0
213687,5	-6,75	0
213703,1	-6,75	0
213718,8	-7,50	0
213734,4	-7,50	0
213750,0	-7,50	0
213765,6	-7,50	0
213781,2	-7,50	0
213796,9	-7,50	0
213812,5	-7,50	0
213828,1	-7,50	0
213843,8	-7,50	0
213859,4	-7,50	0
213875,0	-8,25	0
213890,6	-8,25	0
213906,2	-8,25	0
213921,9	-8,25	0
213937,5	-8,25	0
213953,1	-8,25	0
213968,8	-8,25	0
213984,4	-8,25	0
214000,0	-8,25	0
214015,6	-8,25	0
214031,2	-8,25	0
214046,9	-9,00	0
214062,5	-9,00	0
214078,1	-9,00	0
214093,8	-9,00	0
214109,4	-9,00	0
214125,0	-9,00	0
214140,6	-9,00	0
214156,2	-9,00	0
214171,9	-9,00	0
214187,5	-9,00	0
214203,1	-9,00	0
214218,8	-9,00	0
214234,4	-9,00	0
214250,0	-9,00	0
214265,6	-9,75	0
214281,2	-9,75	0
214296,9	-9,75	0
214312,5	-9,75	0
214328,1	-9,75	0
214343,8	-9,75	0
214359,4	-9,75	0
214375,0	-9,75	0
214390,6	-9,75	0
214406,2	-9,75	0
214421,9	-9,75	0
214437,5	-9,75	0
214453,1	-9,75	0
214468,8	-9,75	0
214484,4	-9,75	0
214500,0	-9,75	0
214515,6	-9,75	0
214531,2	-9,75	0
214546,9	-9,75	0
214562,5	-9,75	0
214578,1	-9,75	0
214593,8	-10,50	0
214609,4	-10,50	0
214625,0	-10,50	0
214640,6	-10,50	0
214656,2	-10,50	0
214671,9	-10,50	0
214687,5	-10,50	0
214703,1	-10,50	0
214718,8	-10,50	0
214734,4	-10,50	0
214750,0	-10,50	0
214765,6	-10,50	0
214781,2	-10,50	0
214796,9	-10,50	0
214812,5	-10,50	0
214828,1	-10,50	0
214843,8	-10,50	0
214859,4	-10,50	0
214875,0	-10,50	0
214890,6	-10,50	0
214906,2	-10,50	0
214921,9	-10,50	0
214937,5	-10,50	0
214953,1	-10,50	0
214968,8	-10,50	0
214984,4	-10,50	0
215000,0	-10,50	0
215015,6	-10,50	0
215031,2	-10,50	0
215046,9	-10,50	0
215062,5	-10,50	0
215078,1	-10,50	0
215093,8	-10,50	0
215109,4	-10,50	0
215125,0	-10,50	0
215140,6	-10,50	0
215156,2	-10,50	0
215171,9	-10,50	0
215187,5	-10,50	0
215203,1	-10,50	0
215218,8	-10,50	0
215234,4	-10,50	0
215250,0	-10,50	0
215265,6	-10,50	0
215281,2	-10,50	0
215296,9	-10,50	0
215312,5	-10,50	0
215328,1	-10,50	0
215343,8	-10,50	0
215359,4	-10,50	0
215375,0	-10,50	0
215390,6	-10,50	0
215406,2	-10,50	0
215421,9	-10,50	0
215437,5	-9,75	0
215453,1	-9,75	0
215468,8	-9,75	0
215484,4	-9,75	0
215500,0	-9,75	0
215515,6	-9,75	0
215531,2	-9,75	0
215546,9	-9,75	0
215562,5	-9,75	0
215578,1	-9,00	0
215593,8	-9,00	0
215609,4	-9,00	0
215625,0	-9,00	0
215640,6	-9,00	0
215656,2	-9,00	0
215671,9	-9,00	0
215687,5	-9,00	0
215703,1	-8,25	0
215718,8	-8,25	0
215734,4	-8,25	0
215750,0	-8,25	0
215765,6	-8,25	0
215781,2	-8,25	0
215796,9	-8,25	0
215812,5	-7,50	0
215828,1	-7,50	0
215843,8	-7,50	0
215859,4	-7,50	0
215875,0	-7,50	0
215890,6	-7,50	0
215906,2	-6,75	0
215921,9	-6,75	0
215937,5	-6,75	0
215953,1	-6,75	0
215968,8	-6,75	0
215984,4	-6,75	0
216000,0	-6,00	0
216015,6	-6,00	0
216031,2	-6,00	0
216046,9	-6,00	0
216062,5	-6,00	0
216078,1	-5,25	0
216093,8	-5,25	0
216109,4	-5,25	0
216125,0	-5,25	0
216140,6	-5,25	0
216156,2	-4,50	0
216171,9	-4,50	0
216187,5	-4,50	0
216203,1	-4,50	0
216218,8	-4,50	0
216234,4	-3,75	0
216250,0	-3,75	0
216265,6	-3,75	0
216281,2	-3,75	0
216296,9	-3,75	0
216312,5	-3,00	0
216328,1	-3,00	0
216343,8	-3,00	0
216359,4	-3,00	0
216375,0	-3,00	0
216390,6	-2,25	0
216406,2	-2,25	0
216421,9	-2,25	0
216437,5	-2,25	0
216453,1	-1,50	0
216468,8	-1,50	0
216484,4	-1,50	0
216500,0	0,00	0
216515,6	0,00	0
216531,2	0,75	0
216546,9	0,75	0
216562,5	0,75	1
216578,1	0,75	0
216593,8	1,50	0
216609,4	1,50	0
216625,0	1,50	0
216640,6	1,50	0
216656,2	2,25	0
216671,9	2,25	0
216687,5	2,25	0
216703,1	2,25	0
216718,8	2,25	0
216734,4	3,00	0
216750,0	3,00	0
216765,6	3,00	0
216781,2	3,00	0
216796,9	3,75	0
216812,5	3,75	0
216828,1	3,75	0
216843,8	3,75	0
216859,4	4,50	0
216875,0	4,50	0
216890,6	4,50	0
216906,2	4,50	0
216921,9	4,50	0
216937,5	5,25	0
216953,1	5,25	0
216968,8	5,25	0
216984,4	5,25	0
217000,0	6,00	0
217015,6	6,00	0
217031,2	6,00	0
217046,9	6,00	0
217062,5	6,75	0
217078,1	6,75	0
217093,8	6,75	0
217109,4	6,75	0
217125,0	6,75	0
217140,6	7,50	0
217156,2	7,50	0
217171,9	7,50	0
217187,5	7,50	0
217203,1	8,25	0
217218,8	8,25	0
217234,4	8,25	0
217250,0	8,25	0
217265,6	8,25	0
217281,2	9,00	0
217296,9	9,00	0
217312,5	9,00	0
217328,1	9,00	0
217343,8	9,00	0
217359,4	9,75	0
217375,0	9,75	0
217390,6	9,75	0
217406,2	9,75	0
217421,9	9,75	0
217437,5	10,50	0
217453,1	10,50	0
217468,8	10,50	0
217484,4	10,50	0
217500,0	10,50	0
217515,6	11,25	0
217531,2	11,25	0
217546,9	11,25	0
217562,5	11,25	0
217578,1	11,25	0
217593,8	12,00	0
217609,4	12,00	0
217625,0	12,00	0
217640,6	12,00	0
217656,2	12,00	0
217671,9	12,00	0
217687,5	12,75	0
217703,1	12,75	0
217718,8	12,75	0
217734,4	12,75	0
217750,0	12,75	0
217765,6	12,75	0
217781,2	12,75	0
217796,9	13,50	0
217812,5	13,50	0
217828,1	13,50	0
217843,8	13,50	0
217859,4	13,50	0
217875,0	13,50	0
217890,6	13,50	0
217906,2	14,25	0
217921,9	14,25	0
217937,5	14,25	0
217953,1	14,25	0
217968,8	14,25	0
217984,4	14,25	0
218000,0	14,25	0
218015,6	14,25	0
218031,2	15,00	0
218046,9	15,00	0
218062,5	15,00	0
218078,1	15,00	0
218093,8	15,00	0
218109,4	15,00	0
218125,0	15,00	0
218140,6	15,00	0
218156,2	15,00	0
218171,9	15,00	0
218187,5	15,75	0
218203,1	15,75	0
218218,8	15,75	0
218234,4	15,75	0
218250,0	15,75	0
218265,6	15,75	0
218281,2	15,75	0
218296,9	15,75	0
218312,5	15,75	0
218328,1	15,75	0
218343,8	15,75	0
218359,4	15,75	0
218375,0	15,75	0
218390,6	15,75	0
218406,2	15,75	0
218421,9	15,75	0
218437,5	15,75	0
218453,1	15,75	0
218468,8	16,50	0
218484,4	16,50	0
218500,0	16,50	0
218515,6	16,50	0
218531,2	16,50	0
218546,9	16,50	0
218562,5	16,50	0
218578,1	16,50	0
218593,8	16,50	0
218609,4	16,50	0
218625,0	16,50	0
218640,6	16,50	0
218656,2	16,50	0
218671,9	16,50	0
218687,5	16,50	0
218703,1	16,50	0
218718,8	16,50	0
218734,4	16,50	0
218750,0	16,50	0
218765,6	16,50	0
218781,2	16,50	0
218796,9	16,50	0
218812,5	16,50	0
218828,1	16,50	0
218843,8	16,50	0
218859,4	16,50	0
218875,0	16,50	0
218890,6	16,50	0
218906,2	16,50	0
218921,9	16,50	0
218937,5	16,50	0
218953,1	16,50	0
218968,8	15,75	0
218984,4	15,75	0
219000,0	15,75	0
219015,6	15,75	0
219031,2	15,75	0
219046,9	15,75	0
219062,5	15,75	0
219078,1	15,75	0
219093,8	15,75	0
219109,4	15,75	0
219125,0	15,75	0
219140,6	15,75	0
219156,2	15,75	0
219171,9	15,00	0
219187,5	15,00	0
219203,1	15,00	0
219218,8	15,00	0
219234,4	15,00	0
219250,0	15,00	0
219265,6	15,00	0
219281,2	15,00	0
219296,9	15,00	0
219312,5	14,25	0
219328,1	14,25	0
219343,8	14,25	0
219359,4	14,25	0
219375,0	14,25	0
219390,6	14,25	0
219406,2	14,25	0
219421,9	14,25	0
219437,5	13,50	0
219453,1	13,50	0
219468,8	13,50	0
219484,4	13,50	0
219500,0	13,50	0
219515,6	13,50	0
219531,2	13,50	0
219546,9	12,75	0
219562,5	12,75	0
219578,1	12,75	0
219593,8	12,75	0
219609,4	12,75	0
219625,0	12,75	0
219640,6	12,00	0
219656,2	12,00	0
219671,9	12,00	0
219687,5	12,00	0
219703,1	12,00	0
219718,8	11,25	0
219734,4	11,25	0
219750,0	11,25	0
219765,6	11,25	0
219781,2	11,25	0
219796,9	11,25	0
219812,5	10,50	0
219828,1	10,50	0
219843,8	10,50	0
219859,4	10,50	0
219875,0	10,50	0
219890,6	9,75	0
219906,2	9,75	0
219921,9	9,75	0
219937,5	9,75	0
219953,1	9,75	0
219968,8	9,00	0
219984,4	9,00	0
220000,0	9,00	0
220015,6	9,00	0
220031,2	9,00	0
220046,9	8,25	0
220062,5	8,25	0
220078,1	8,25	0
220093,8	8,25	0
220109,4	7,50	0
220125,0	7,50	0
220140,6	7,50	0
220156,2	7,50	0
220171,9	7,50	0
220187,5	6,75	0
220203,1	6,75	0
220218,8	6,75	0
220234,4	6,75	0
220250,0	6,00	0
220265,6	6,00	0
220281,2	6,00	0
220296,9	6,00	0
220312,5	6,00	0
220328,1	5,25	0
220343,8	5,25	0
220359,4	5,25	0
220375,0	5,25	0
220390,6	4,50	0
220406,2	4,50	0
220421,9	4,50	0
220437,5	4,50	0
220453,1	3,75	0
220468,8	3,75	0
220484,4	3,75	0
220500,0	3,75	0
220515,6	3,75	0
220531,2	3,00	0
220546,9	3,00	0
220562,5	3,00	0
220578,1	3,00	0
220593,8	2,25	0
220609,4	2,25	0
220625,0	2,25	0
220640,6	2,25	0
220656,2	1,50	0
220671,9	1,50	0
220687,5	1,50	0
220703,1	1,50	0
220718,8	1,50	0
220734,4	0,75	0
220750,0	0,75	0
220765,6	0,00	0
220781,2	0,00	0
220796,9	-0,75	0
220812,5	-0,75	0
220828,1	-0,75	0
220843,8	-0,75	0
220859,4	-1,50	0
220875,0	-1,50	0
220890,6	-1,50	0
220906,2	-1,50	0
220921,9	-1,50	0
220937,5	-2,25	0
220953,1	-2,25	0
220968,8	-2,25	0
220984,4	-2,25	0
221000,0	-2,25	0
221015,6	-3,00	0
221031,2	-3,00	0
221046,9	-3,00	0
221062,5	-3,00	0
221078,1	-3,00	0
221093,8	-3,75	0
221109,4	-3,75	0
221125,0	-3,75	0
221140,6	-3,75	0
221156,2	-3,75	0
221171,9	-4,50	0
221187,5	-4,50	0
221203,1	-4,50	0
221218,8	-4,50	0
221234,4	-4,50	0
221250,0	-4,50	0
221265,6	-5,25	0
221281,2	-5,25	0
221296,9	-5,25	0
221312,5	-5,25	0
221328,1	-5,25	0
221343,8	-5,25	0
221359,4	-6,00	0
221375,0	-6,00	0
221390,6	-6,00	0
221406,2	-6,00	0
221421,9	-6,00	0
221437,5	-6,00	0
221453,1	-6,75	0
221468,8	-6,75	0
221484,4	-6,75	0
221500,0	-6,75	0
221515,6	-6,75	0
221531,2	-6,75	0
221546,9	-6,75	0
221562,5	-6,75	0
221578,1	-7,50	0
221593,8	-7,50	0
221609,4	-7,50	0
221625,0	-7,50	0
221640,6	-7,50	0
221656,2	-7,50	0
221671,9	-7,50	0
221687,5	-7,50	0
221703,1	-8,25	0
221718,8	-8,25	0
221734,4	-8,25	0
221750,0	-8,25	0
221765,6	-8,25	0
221781,2	-8,25	0
221796,9	-8,25	0
221812,5	-8,25	0
221828,1	-8,25	0
221843,8	-8,25	0
221859,4	-9,00	0
221875,0	-9,00	0
221890,6	-9,00	0
221906,2	-9,00	0
221921,9	-9,00	0
221937,5	-9,00	0
221953,1	-9,00	0
221968,8	-9,00	0
221984,4	-9,00	0
222000,0	-9,00	0
222015,6	-9,00	0
222031,2	-9,00	0
222046,9	-9,00	0
222062,5	-9,75	0
222078,1	-9,75	0
222093,8	-9,75	0
222109,4	-9,75	0
222125,0	-9,75	0
222140,6	-9,75	0
222156,2	-9,75	0
222171,9	-9,75	0
222187,5	-9,75	0
222203,1	-9,75	0
222218,8	-9,75	0
222234,4	-9,75	0
222250,0	-9,75	0
222265,6	-9,75	0
222281,2	-9,75	0
222296,9	-9,75	0
222312,5	-9,75	0
222328,1	-9,75	0
222343,8	-9,75	0
222359,4	-9,75	0
222375,0	-9,75	0
222390,6	-9,75	0
222406,2	-9,75	0
222421,9	-9,75	0
222437,5	-9,75	0
222453,1	-10,50	0
222468,8	-10,50	0
222484,4	-10,50	0
222500,0	-10,50	0
222515,6	-10,50	0
222531,2	-10,50	0
222546,9	-10,50	0
222562,5	-10,50	0
222578,1	-10,50	0
222593,8	-10,50	0
222609,4	-10,50	0
222625,0	-10,50	0
222640,6	-10,50	0
222656,2	-10,50	0
222671,9	-10,50	0
222687,5	-10,50	0
222703,1	-10,50	0
222718,8	-10,50	0
222734,4	-10,50	0
222750,0	-10,50	0
222765,6	-10,50	0
222781,2	-10,50	0
222796,9	-10,50	0
222812,5	-10,50	0
222828,1	-10,50	0
222843,8	-10,50	0
222859,4	-10,50	0
222875,0	-10,50	0
222890,6	-10,50	0
222906,2	-10,50	0
222921,9	-10,50	0
222937,5	-10,50	0
222953,1	-10,50	0
222968,8	-10,50	0
222984,4	-10,50	0
223000,0	-10,50	0
223015,6	-10,50	0
223031,2	-10,50	0
223046,9	-10,50	0
223062,5	-10,50	0
223078,1	-10,50	0
223093,8	-10,50	0
223109,4	-10,50	0
223125,0	-10,50	0
223140,6	-10,50	0
223156,2	-10,50	0
223171,9	-10,50	0
223187,5	-10,50	0
223203,1	-10,50	0
223218,8	-10,50	0
223234,4	-10,50	0
223250,0	-10,50	0
223265,6	-9,75	0
223281,2	-9,75	0
223296,9	-9,75	0
223312,5	-9,75	0
223328,1	-9,75	0
223343,8	-9,75	0
223359,4	-9,75	0
223375,0	-9,75	0
223390,6	-9,75	0
223406,2	-9,75	0
223421,9	-9,75	0
223437,5	-9,00	0
223453,1	-9,00	0
223468,8	-9,00	0
223484,4	-9,00	0
223500,0	-9,00	0
223515,6	-9,00	0
223531,2	-9,00	0
223546,9	-9,00	0
223562,5	-9,00	0
223578,1	-8,25	0
223593,8	-8,25	0
223609,4	-8,25	0
223625,0	-8,25	0
223640,6	-8,25	0
223656,2	-8,25	0
223671,9	-8,25	0
223687,5	-8,25	0
223703,1	-8,25	0
223718,8	-7,50	0
223734,4	-7,50	0
223750,0	-7,50	0
223765,6	-7,50	0
223781,2	-7,50	0
223796,9	-7,50	0
223812,5	-7,50	0
223828,1	-6,75	0
223843,8	-6,75	0
223859,4	-6,75	0
223875,0	-6,75	0
223890,6	-6,75	0
223906,2	-6,75	0
223921,9	-6,00	0
223937,5	-6,00	0
223953,1	-6,00	0
223968,8	-6,00	0
223984,4	-6,00	0
224000,0	-6,00	0
224015,6	-6,00	0
224031,2	-5,25	0
224046,9	-5,25	0
224062,5	-5,25	0
224078,1	-5,25	0
224093,8	-5,25	0
224109,4	-4,50	0
224125,0	-4,50	0
224140,6	-4,50	0
224156,2	-4,50	0
224171,9	-4,50	0
224187,5	-3,75	0
224203,1	-3,75	0
224218,8	-3,75	0
224234,4	-3,75	0
224250,0	-3,75	0
224265,6	-3,75	0
224281,2	-3,00	0
224296,9	-3,00	0
224312,5	-3,00	0
224328,1	-3,00	0
224343,8	-3,00	0
224359,4	-2,25	0
224375,0	-2,25	0
224390,6	-2,25	0
224406,2	-2,25	0
224421,9	-2,25	0
224437,5	-1,50	0
224453,1	-1,50	0
224468,8	-1,50	0
224484,4	0,00	0
224500,0	0,75	1
224515,6	0,75	0
224531,2	0,75	0
224546,9	0,75	0
224562,5	0,75	0
224578,1	1,50	0
224593,8	1,50	0
224609,4	1,50	0
224625,0	1,50	0
224640,6	2,25	0
224656,2	2,25	0
224671,9	2,25	0
224687,5	2,25	0
224703,1	3,00	0
224718,8	3,00	0
224734,4	3,00	0
224750,0	3,00	0
224765,6	3,00	0
224781,2	3,75	0
224796,9	3,75	0
224812,5	3,75	0
224828,1	3,75	0
224843,8	4,50	0
224859,4	4,50	0
224875,0	4,50	0
224890,6	4,50	0
224906,2	5,25	0
224921,9	5,25	0
224937,5	5,25	0
224953,1	5,25	0
224968,8	6,00	0
224984,4	6,00	0
225000,0	6,00	0
225015,6	6,00	0
225031,2	6,75	0
225046,9	6,75	0
225062,5	6,75	0
225078,1	6,75	0
225093,8	6,75	0
225109,4	7,50	0
225125,0	7,50	0
225140,6	7,50	0
225156,2	7,50	0
225171,9	8,25	0
225187,5	8,25	0
225203,1	8,25	0
225218,8	8,25	0
225234,4	9,00	0
225250,0	9,00	0
225265,6	9,00	0
225281,2	9,00	0
225296,9	9,00	0
225312,5	9,75	0
225328,1	9,75	0
225343,8	9,75	0
225359,4	9,75	0
225375,0	10,50	0
225390,6	10,50	0
225406,2	10,50	0
225421,9	10,50	0
225437,5	10,50	0
225453,1	11,25	0
225468,8	11,25	0
225484,4	11,25	0
225500,0	11,25	0
225515,6	11,25	0
225531,2	12,00	0
225546,9	12,00	0
225562,5	12,00	0
225578,1	12,00	0
225593,8	12,00	0
225609,4	12,75	0
225625,0	12,75	0
225640,6	12,75	0
225656,2	12,75	0
225671,9	12,75	0
225687,5	13,50	0
225703,1	13,50	0
225718,8	13,50	0
225734,4	13,50	0
225750,0	13,50	0
225765,6	13,50	0
225781,2	13,50	0
225796,9	14,25	0
225812,5	14,25	0
225828,1	14,25	0
225843,8	14,25	0
225859,4	14,25	0
225875,0	14,25	0
225890,6	15,00	0
225906,2	15,00	0
225921,9	15,00	0
225937,5	15,00	0
225953,1	15,00	0
225968,8	15,00	0
225984,4	15,00	0
226000,0	15,00	0
226015,6	15,00	0
226031,2	15,75	0
226046,9	15,75	0
226062,5	15,75	0
226078,1	15,75	0
226093,8	15,75	0
226109,4	15,75	0
226125,0	15,75	0
226140,6	15,75	0
226156,2	15,75	0
226171,9	15,75	0
226187,5	15,75	0
226203,1	16,50	0
226218,8	16,50	0
226234,4	16,50	0
226250,0	16,50	0
226265,6	16,50	0
226281,2	16,50	0
226296,9	16,50	0
226312,5	16,50	0
226328,1	16,50	0
226343,8	16,50	0
226359,4	16,50	0
226375,0	16,50	0
226390,6	16,50	0
226406,2	16,50	0
226421,9	16,50	0
226437,5	16,50	0
226453,1	16,50	0
226468,8	16,50	0
226484,4	16,50	0
226500,0	16,50	0
226515,6	16,50	0
226531,2	16,50	0
226546,9	16,50	0
226562,5	16,50	0
226578,1	16,50	0
226593,8	16,50	0
226609,4	16,50	0
226625,0	16,50	0
226640,6	16,50	0
226656,2	15,75	0
226671,9	15,75	0
226687,5	15,75	0
226703,1	15,75	0
226718,8	15,75	0
226734,4	15,75	0
226750,0	15,75	0
226765,6	15,75	0
226781,2	15,75	0
226796,9	15,75	0
226812,5	15,75	0
226828,1	15,75	0
226843,8	15,75	0
226859,4	15,75	0
226875,0	15,75	0
226890,6	15,75	0
226906,2	15,00	0
226921,9	15,00	0
226937,5	15,00	0
226953,1	15,00	0
226968,8	15,00	0
226984,4	15,00	0
227000,0	15,00	0
227015,6	15,00	0
227031,2	15,00	0
227046,9	15,00	0
227062,5	14,25	0
227078,1	14,25	0
227093,8	14,25	0
227109,4	14,25	0
227125,0	14,25	0
227140,6	14,25	0
227156,2	14,25	0
227171,9	14,25	0
227187,5	14,25	0
227203,1	13,50	0
227218,8	13,50	0
227234,4	13,50	0
227250,0	13,50	0
227265,6	13,50	0
227281,2	13,50	0
227296,9	13,50	0
227312,5	12,75	0
227328,1	12,75	0
227343,8	12,75	0
227359,4	12,75	0
227375,0	12,75	0
227390,6	12,75	0
227406,2	12,00	0
227421,9	12,00	0
227437,5	12,00	0
227453,1	12,00	0
227468,8	12,00	0
227484,4	12,00	0
227500,0	11,25	0
227515,6	11,25	0
227531,2	11,25	0
227546,9	11,25	0
227562,5	11,25	0
227578,1	11,25	0
227593,8	10,50	0
227609,4	10,50	0
227625,0	10,50	0
227640,6	10,50	0
227656,2	10,50	0
227671,9	10,50	0
227687,5	9,75	0
227703,1	9,75	0
227718,8	9,75	0
227734,4	9,75	0
227750,0	9,75	0
227765,6	9,00	0
227781,2	9,00	0
227796,9	9,00	0
227812,5	9,00	0
227828,1	9,00	0
227843,8	8,25	0
227859,4	8,25	0
227875,0	8,25	0
227890,6	8,25	0
227906,2	8,25	0
227921,9	7,50	0
227937,5	7,50	0
227953,1	7,50	0
227968,8	7,50	0
227984,4	7,50	0
228000,0	6,75	0
228015,6	6,75	0
228031,2	6,75	0
228046,9	6,75	0
228062,5	6,75	0
228078,1	6,00	0
228093,8	6,00	0
228109,4	6,00	0
228125,0	6,00	0
228140,6	6,00	0
228156,2	5,25	0
228171,9	5,25	0
228187,5	5,25	0
228203,1	5,25	0
228218,8	5,25	0
228234,4	4,50	0
228250,0	4,50	0
228265,6	4,50	0
228281,2	4,50	0
228296,9	3,75	0
228312,5	3,75	0
228328,1	3,75	0
228343,8	3,75	0
228359,4	3,75	0
228375,0	3,00	0
228390,6	3,00	0
228406,2	3,00	0
228421,9	3,00	0
228437,5	3,00	0
228453,1	2,25	0
228468,8	2,25	0
228484,4	2,25	0
228500,0	2,25	0
228515,6	2,25	0
228531,2	1,50	0
228546,9	1,50	0
228562,5	1,50	0
228578,1	1,50	0
228593,8	0,75	0
228609,4	0,75	0
228625,0	0,75	0
228640,6	0,75	0
228656,2	0,75	0
228671,9	0,00	0
228687,5	0,00	0
228703,1	0,00	0
228718,8	0,00	0
228734,4	0,00	0
228750,0	-0,75	0
228765,6	-0,75	0
228781,2	-0,75	0
228796,9	-0,75	0
228812,5	-0,75	0
228828,1	-1,50	0
228843,8	-1,50	0
228859,4	-1,50	0
228875,0	-1,50	0
228890,6	-1,50	0
228906,2	-2,25	0
228921,9	-2,25	0
228937,5	-2,25	0
228953,1	-2,25	0
228968,8	-2,25	0
228984,4	-3,00	0
229000,0	-3,00	0
229015,6	-3,00	0
229031,2	-3,00	0
229046,9	-3,00	0
229062,5	-3,00	0
229078,1	-3,75	0
229093,8	-3,75	0
229109,4	-3,75	0
229125,0	-3,75	0
229140,6	-3,75	0
229156,2	-4,50	0
229171,9	-4,50	0
229187,5	-4,50	0
229203,1	-4,50	0
229218,8	-4,50	0
229234,4	-4,50	0
229250,0	-5,25	0
229265,6	-5,25	0
229281,2	-5,25	0
229296,9	-5,25	0
